,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
tensor(2),1.513967752456665,2.0770254135131836,0.8266875147819519,-1.7359997034072876,-0.45191243290901184,1.2037887573242188,0.64300537109375,0.08149662613868713,0.749530017375946,-0.6843166947364807,-1.1986854076385498,-0.6435928344726562,-0.23210462927818298,0.4874097406864166,2.0159215927124023,0.8361499905586243,-2.475665330886841,3.053863763809204,-0.0994674414396286,-1.9910252094268799,-2.5727248191833496,-0.16362380981445312,0.5944069027900696,1.727186679840088,0.3000088036060333,-0.7026442885398865,0.19374455511569977,-0.42062464356422424,-1.7043555974960327,-0.5982600450515747,1.5190436840057373,1.4527167081832886,-0.9770908951759338,0.6663556098937988,-0.5554338693618774,1.030679702758789,-1.3236438035964966,1.0919255018234253,-0.9649212956428528,0.062348753213882446,-2.91914963722229,0.5264593958854675,1.7583096027374268,0.7482144832611084,1.2044552564620972,0.4295937418937683,-1.2417184114456177,1.1367768049240112,1.210974931716919,-0.8380330204963684,-1.7394105195999146,-0.2336069643497467,0.39053991436958313,-0.7582927942276001,-0.9320316910743713,0.02578739821910858,0.5746131539344788,0.3930581510066986,1.040519118309021,-1.0943493843078613,-1.6910005807876587,-2.5296356678009033,1.6499205827713013,-0.12618646025657654
tensor(3),0.7572503685951233,-0.9324716329574585,-0.8483325839042664,1.7073137760162354,-0.9623894691467285,0.6070571541786194,2.0103142261505127,0.19256781041622162,-0.47914278507232666,3.0168120861053467,-0.6940180659294128,-1.04440176486969,2.50015926361084,0.5661258101463318,-1.3445748090744019,0.29835039377212524,-1.329738736152649,-0.20768135786056519,2.0372748374938965,-0.35865944623947144,-0.012643544003367424,-1.54551362991333,3.1155266761779785,2.1207642555236816,1.6466244459152222,1.0405359268188477,0.30994027853012085,-0.8076732158660889,2.200991630554199,-0.6009525060653687,2.0368499755859375,-0.8387523889541626,1.126036524772644,-2.80117130279541,1.8117358684539795,-1.153552770614624,-0.42822498083114624,0.334173321723938,-0.1006021499633789,0.3531842827796936,2.4707095623016357,0.20791463553905487,-1.1445807218551636,-0.2569494843482971,-0.006029538810253143,-1.491735816001892,0.870918333530426,0.3477107882499695,0.9692140817642212,1.8432047367095947,-0.013496125116944313,-2.353269577026367,0.8457170128822327,0.07573197036981583,0.5112807154655457,-0.9765710234642029,-1.6538394689559937,-2.1707346439361572,-1.7434238195419312,-1.0632609128952026,-3.0199851989746094,-1.2373088598251343,0.863396406173706,2.5192830562591553
tensor(2),0.5903306603431702,1.276463270187378,1.0624152421951294,0.03268556296825409,-0.27431467175483704,-1.0543124675750732,-0.6967266201972961,-1.7935829162597656,0.014110051095485687,-0.3039435148239136,1.3113328218460083,-0.9150614142417908,-0.7382555603981018,0.19433310627937317,-0.6435227394104004,0.48228031396865845,-0.9712879061698914,1.0165767669677734,0.6752187013626099,-1.0749163627624512,-1.1631371974945068,0.14798536896705627,1.405502438545227,0.2388005405664444,-0.357747882604599,-1.686286211013794,-0.8886218667030334,-0.6571952104568481,0.3932327926158905,0.8808486461639404,1.0371358394622803,-0.20760029554367065,0.3244149088859558,-0.37333688139915466,-0.697128415107727,1.459644079208374,1.228847861289978,0.06135881319642067,-1.7066941261291504,0.5184309482574463,0.21928849816322327,0.3370228409767151,0.7200587391853333,0.3771945834159851,1.1353185176849365,0.06146232411265373,0.16876718401908875,0.35692209005355835,0.5560817718505859,-1.654882550239563,-0.33225777745246887,-1.7783573865890503,0.20040196180343628,-0.0418083630502224,-0.43624961376190186,0.5877207517623901,-0.5319801568984985,-1.11350679397583,0.7702657580375671,-0.8115174174308777,-0.958337128162384,-0.9022232890129089,0.6006317138671875,-0.564149022102356
tensor(1),0.6656640768051147,0.08214247971773148,1.3472164869308472,-1.9176397323608398,-0.5534093379974365,0.939174234867096,-0.7081573605537415,0.3429449498653412,-0.5049833059310913,0.24922439455986023,-0.1112515777349472,0.960748553276062,0.6317098140716553,-0.36622342467308044,0.027859527617692947,0.7052462697029114,-0.9474325776100159,0.10034990310668945,-0.5213174223899841,-0.883693277835846,-0.2027454972267151,-1.1735972166061401,0.9977142214775085,-0.04158215597271919,-0.009136134758591652,0.702992856502533,0.46203863620758057,-0.22222113609313965,-0.5315247774124146,-0.9550333023071289,0.5896122455596924,0.3971824049949646,-0.7519545555114746,0.2154674530029297,-0.7802530527114868,-0.057635121047496796,-0.290193647146225,-0.1603223979473114,-0.5681939721107483,0.05689767003059387,0.320453017950058,0.3845294415950775,-0.6233412027359009,0.6817277669906616,0.22708086669445038,-0.3699057102203369,0.3208218216896057,0.34684890508651733,0.37797534465789795,-0.5509281754493713,0.3285399377346039,-0.26937225461006165,0.34013399481773376,0.030604247003793716,-0.7089014649391174,-0.9292708039283752,0.40101730823516846,0.7993164658546448,0.8046470284461975,-0.6463508605957031,-0.8106301426887512,-0.9068390727043152,-0.44663724303245544,0.1102917417883873
tensor(3),0.4962542653083801,-1.5284706354141235,0.39623308181762695,1.52395761013031,-0.32371434569358826,-0.6673108339309692,0.8773879408836365,-0.30399075150489807,-0.11452079564332962,2.9082400798797607,1.9741661548614502,-0.47034063935279846,-0.44506168365478516,-0.4444756805896759,-2.5023069381713867,-0.23106461763381958,0.1920786052942276,0.1282060444355011,1.590598225593567,0.33450108766555786,0.33755478262901306,-0.6060892939567566,1.5804626941680908,1.4485714435577393,-0.43533092737197876,0.5499495267868042,-0.30329811573028564,0.5683796405792236,2.3996005058288574,-0.46055248379707336,1.0650793313980103,-0.980593204498291,0.4063175618648529,-1.5630184412002563,0.08585675060749054,-0.1842968910932541,0.5450683832168579,1.1399182081222534,-1.0038812160491943,1.0693351030349731,2.154909610748291,0.500906765460968,-0.5177974104881287,-0.7957631349563599,-0.2382734715938568,-2.0537354946136475,1.363307237625122,-0.23596571385860443,0.7734018564224243,1.1008954048156738,0.6797373294830322,-1.4859541654586792,1.994266390800476,-0.10261207073926926,0.6728675961494446,-0.9932370185852051,-1.6807724237442017,-2.3258914947509766,-1.022467017173767,0.5222563743591309,-0.8315294981002808,0.2050870805978775,-0.2799420654773712,0.11025149375200272
tensor(0),-0.15142713487148285,0.0727592334151268,-0.690753698348999,-0.8111882209777832,-0.27312415838241577,2.004380226135254,0.8924723863601685,0.031626198440790176,-0.6884217262268066,-0.26382333040237427,-0.7188640832901001,-0.0512014701962471,2.058462619781494,0.955765962600708,1.1626900434494019,0.8665390014648438,-2.1360466480255127,0.7601152658462524,-0.1695326864719391,-1.3167206048965454,-1.3354567289352417,-0.28035464882850647,-0.8246269822120667,0.22804996371269226,1.340743899345398,0.12555626034736633,0.0802302286028862,-1.0040596723556519,-0.2768518924713135,-0.5984334349632263,1.2096922397613525,0.37587592005729675,-0.2358613759279251,-0.7391485571861267,0.5105769634246826,0.7212742567062378,0.10361455380916595,0.36105141043663025,-0.19908693432807922,-0.5347257852554321,-2.076484441757202,0.3131261467933655,1.1317851543426514,1.0098458528518677,0.6433511972427368,0.2925832271575928,-1.0186574459075928,1.045799732208252,1.1558902263641357,0.5150043964385986,-1.6908568143844604,-0.12101810425519943,-0.804371178150177,0.008819122798740864,-0.029873037710785866,-0.3392677307128906,0.7588279843330383,0.9732133746147156,0.708643913269043,-0.9335851669311523,-1.8677724599838257,-0.12438622117042542,1.0450960397720337,0.5235989093780518
tensor(1),1.554126501083374,0.5929773449897766,0.10941217839717865,-1.773450255393982,-0.06035374104976654,0.6507128477096558,1.450994610786438,1.8371531963348389,-0.6147029399871826,0.04834890365600586,-0.14810340106487274,-1.0727332830429077,1.5791751146316528,0.9111389517784119,1.9633485078811646,1.6085258722305298,0.821969211101532,4.482503890991211,2.1007416248321533,-3.354875326156616,-1.3240364789962769,-1.5138777494430542,1.1038470268249512,1.5107399225234985,1.3162575960159302,0.2779763638973236,-0.9885009527206421,0.7059781551361084,-2.2158284187316895,0.20448888838291168,2.1037709712982178,1.1000374555587769,0.12414632737636566,-1.3055285215377808,1.5692884922027588,0.41296622157096863,-1.0626873970031738,1.0376313924789429,2.2310123443603516,-0.22066283226013184,-0.7868605256080627,0.20002232491970062,-1.2459746599197388,-0.8263266086578369,1.411260724067688,-0.7521741390228271,-1.0328881740570068,1.535997986793518,2.022493600845337,1.3771586418151855,0.4069267213344574,-0.29642558097839355,-0.5649836659431458,-0.05199384316802025,-0.7207857966423035,-1.1582129001617432,0.23799744248390198,0.7183699011802673,-0.6442746520042419,-1.1437740325927734,-0.32268768548965454,-2.6161181926727295,2.1687591075897217,1.1261919736862183
tensor(1),-1.4091591835021973,-0.037421680986881256,-0.11900638043880463,0.05424579977989197,1.1136412620544434,1.311368465423584,2.310596227645874,0.09788314998149872,-0.5882236361503601,0.8033809661865234,-0.3906276226043701,1.7924320697784424,1.082327127456665,0.9311838746070862,0.843313992023468,0.4658851623535156,-0.160685732960701,2.987734317779541,2.0787746906280518,-1.079199194908142,0.451437771320343,-1.205236554145813,-0.04468078166246414,2.432067632675171,1.5759366750717163,1.1957522630691528,2.1972155570983887,0.2487839162349701,0.2972010672092438,-0.31186240911483765,0.8044164180755615,0.06111055985093117,1.3150776624679565,-1.998849630355835,0.0454283244907856,0.35026583075523376,-0.6790100336074829,-0.4695679247379303,1.2111716270446777,-0.6186680793762207,-0.3999570310115814,2.3144357204437256,-1.9061355590820312,1.5628050565719604,0.7524359226226807,-0.8849896192550659,-0.6065750122070312,0.5101960897445679,0.9994153380393982,2.1026856899261475,1.1343566179275513,-1.9163241386413574,0.46109646558761597,-0.4173624813556671,1.9199604988098145,-0.6943742036819458,0.19651001691818237,-0.2666243612766266,-0.9223966002464294,1.0964370965957642,-1.8389016389846802,-0.33694466948509216,-0.05910026282072067,-0.15205951035022736
tensor(3),3.6035048961639404,0.02549981325864792,-0.699074923992157,-0.4099661409854889,-3.044530153274536,2.296294689178467,0.4292883276939392,0.01221548393368721,-2.104461908340454,5.307055950164795,-2.071465015411377,-1.8062524795532227,3.4028377532958984,0.8870128989219666,-1.7739858627319336,-0.908493161201477,-1.4039483070373535,-2.2206265926361084,2.3221592903137207,-0.5729464888572693,0.5614844560623169,-0.6307145953178406,4.381475925445557,-0.35847437381744385,1.8421627283096313,2.4033079147338867,-0.0033671464771032333,-0.8412743806838989,2.1250782012939453,0.5497782230377197,1.314073085784912,-1.1931374073028564,-1.7845040559768677,-1.9097105264663696,3.034714698791504,-2.902475595474243,0.476726770401001,1.324375867843628,0.092766672372818,1.2544227838516235,3.7066216468811035,-0.7101702690124512,-1.3636828660964966,-3.8899192810058594,-0.2912408113479614,-1.4828218221664429,1.0501199960708618,-0.7915817499160767,2.813217878341675,0.12099212408065796,-2.1541476249694824,-0.7405974268913269,0.5892881751060486,-0.8600151538848877,-2.1054158210754395,-2.8148574829101562,-3.737661361694336,-1.2960807085037231,-1.6034115552902222,-2.277073860168457,-2.4255764484405518,-2.6401360034942627,0.19457298517227173,3.1283464431762695
tensor(2),-0.19104690849781036,0.2430092990398407,0.48152956366539,0.8061716556549072,0.314330518245697,-1.6384320259094238,1.6247563362121582,-3.1915063858032227,-0.4934428334236145,-0.6604729294776917,2.9063544273376465,-0.6271854043006897,-0.4849717915058136,1.1984487771987915,-1.9691606760025024,0.4552212655544281,-0.8928876519203186,0.4065282642841339,2.5172269344329834,0.44185686111450195,-1.4005579948425293,3.2384510040283203,0.7558416724205017,0.5823754072189331,0.9341785311698914,-2.8233745098114014,-2.599273443222046,-0.8195357322692871,2.9043688774108887,0.14969375729560852,1.2893166542053223,-1.838843584060669,0.05338124930858612,-1.4277540445327759,-0.32233962416648865,1.106574296951294,2.228121757507324,-0.5754856467247009,-2.170311689376831,1.6267985105514526,0.935850203037262,0.6482582092285156,1.2405470609664917,1.2161481380462646,1.2204593420028687,-0.2637615203857422,-0.7641797661781311,-0.48704302310943604,0.14910954236984253,-0.8902292847633362,0.2136486917734146,-4.241486549377441,1.4642598628997803,-1.1244903802871704,-0.8070396184921265,-1.1325037479400635,-1.626015067100525,-3.3345887660980225,-0.10182254761457443,0.8919016122817993,-0.6501696109771729,-0.004486497491598129,-0.18957456946372986,-1.2397819757461548
