,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
tensor(2),-0.9650619029998779,1.366039752960205,3.047288656234741,-1.7433596849441528,-2.8900339603424072,3.4514708518981934,0.14278735220432281,-0.14306952059268951,1.6400796175003052,-1.895948052406311,-3.139425039291382,1.1325150728225708,2.351567506790161,-0.7479189038276672,5.139513969421387,3.6532843112945557,-2.822709560394287,5.447545051574707,0.5943591594696045,-4.510451316833496,-4.015058517456055,-0.649120569229126,2.2152657508850098,3.6347193717956543,1.9174706935882568,-0.19947339594364166,3.679957866668701,-1.7595142126083374,-2.901404619216919,0.014824630692601204,4.323056697845459,1.694753646850586,-2.102052927017212,-2.0880777835845947,-2.1291277408599854,0.5762569308280945,-3.4113330841064453,0.8432123064994812,-3.0261785984039307,-3.850870370864868,-3.3820505142211914,3.5090901851654053,-0.46766263246536255,3.302901268005371,3.8345699310302734,3.4486732482910156,-3.5749759674072266,-0.07687310874462128,2.512498378753662,0.2552371323108673,-3.3497085571289062,-1.06158447265625,1.8974140882492065,-1.3819714784622192,-3.088474750518799,1.5171713829040527,2.674105405807495,4.0289626121521,2.3893864154815674,-3.9603357315063477,-5.273590087890625,-2.9049770832061768,-0.18275173008441925,-1.7667810916900635
tensor(3),3.288644313812256,2.2874414920806885,-1.1028488874435425,3.4341273307800293,-1.3082717657089233,-0.825139045715332,3.3395586013793945,-0.7739662528038025,-1.294634222984314,4.456094264984131,3.6240365505218506,-6.351126194000244,1.9883966445922852,0.7025013566017151,-4.753268241882324,-1.5730223655700684,1.5124046802520752,-3.3588576316833496,6.409425258636475,0.4783986210823059,-1.0757118463516235,1.3087985515594482,5.247577667236328,-0.5953576564788818,4.5737690925598145,-0.549737811088562,-3.9327471256256104,-1.8126479387283325,7.182337760925293,1.028747320175171,2.188318967819214,-1.0372682809829712,-2.400169849395752,-3.3817903995513916,0.3882732689380646,-2.6924850940704346,3.793203115463257,1.5063297748565674,-0.4014504849910736,3.1153860092163086,5.201183795928955,-1.173749327659607,-1.713670253753662,-5.58982515335083,0.18482635915279388,-1.770722508430481,1.2220882177352905,-2.2859461307525635,2.8157968521118164,-0.9111652374267578,-0.7288803458213806,-2.432753086090088,1.3885091543197632,0.7754120826721191,1.7291427850723267,-2.1879594326019287,-5.910673141479492,-5.5948686599731445,-2.2320024967193604,0.8896529078483582,0.0696156769990921,-1.5800364017486572,1.4195325374603271,1.921994924545288
tensor(2),2.6912949085235596,0.7210330963134766,-0.32403674721717834,1.093530297279358,0.9620776176452637,0.10860580950975418,2.3776800632476807,0.8870105147361755,-1.7180522680282593,4.692235469818115,3.0689308643341064,-2.470405340194702,1.3549160957336426,0.5176607370376587,-4.081410884857178,-2.2788541316986084,2.0580883026123047,-1.6619657278060913,4.639721393585205,0.9440959692001343,-0.006899993866682053,-1.1777369976043701,2.3726203441619873,-0.6845948100090027,1.693551778793335,1.891905426979065,-2.059312343597412,0.8314895033836365,4.757138252258301,-0.6154093146324158,1.364751935005188,-0.38542425632476807,-1.9058592319488525,-2.718324661254883,1.247114896774292,-2.2703404426574707,2.211533546447754,2.3712522983551025,1.3099331855773926,2.750990629196167,4.044395923614502,-0.8093676567077637,-1.0524351596832275,-4.2500996589660645,-1.3790102005004883,-3.2666916847229004,2.320662260055542,0.19075804948806763,2.710233211517334,0.5938256978988647,0.4164086878299713,-1.4802439212799072,1.2519537210464478,0.15844202041625977,2.2301361560821533,-1.7644410133361816,-3.3150482177734375,-5.524815082550049,-2.3121607303619385,1.3315060138702393,0.6544507145881653,-0.7423800826072693,1.2260615825653076,2.2322604656219482
tensor(1),2.2794907093048096,0.6174896359443665,-0.8581347465515137,1.284608006477356,0.3519166111946106,0.7401643395423889,2.1416468620300293,0.7492465376853943,-1.9262444972991943,4.961174488067627,2.13816499710083,-3.0238606929779053,1.963593602180481,0.36803674697875977,-3.4024720191955566,-1.66288161277771,1.9759187698364258,-1.3606648445129395,4.183865547180176,1.4308478832244873,0.1400601714849472,-0.7298393845558167,3.352705717086792,-0.3256283402442932,2.2917556762695312,1.8402374982833862,-1.0556530952453613,0.2528988718986511,4.5497517585754395,-0.1493738293647766,1.4045495986938477,-0.794280469417572,-2.6981616020202637,-2.883270263671875,0.4101637601852417,-2.4303622245788574,2.2361977100372314,2.0388431549072266,0.48833200335502625,1.8835315704345703,4.033392429351807,-0.5711392164230347,-2.071484327316284,-3.854158639907837,-0.5369075536727905,-2.7649495601654053,1.4953601360321045,-0.5217374563217163,2.3752684593200684,0.5712934136390686,-0.3185310959815979,-1.1381996870040894,1.1559456586837769,0.814092218875885,1.7453391551971436,-1.6533921957015991,-3.7578988075256348,-4.181291580200195,-2.1148884296417236,0.8933319449424744,-0.43481457233428955,-1.618269681930542,0.3391374349594116,1.5036009550094604
tensor(3),4.073489665985107,1.1655833721160889,-0.4070354700088501,0.0028086230158805847,-0.9256569147109985,1.1667861938476562,1.1342225074768066,1.5218478441238403,-1.6325687170028687,5.788227081298828,1.341668963432312,-3.3970425128936768,2.222642421722412,0.02516002021729946,-2.88775372505188,-2.1677753925323486,2.195728063583374,-2.5874440670013428,4.139003276824951,0.06629081815481186,-0.04263977333903313,-2.5064263343811035,3.1239497661590576,-0.4085767865180969,1.9742918014526367,3.0243477821350098,-1.5480766296386719,0.6820435523986816,3.6821956634521484,-0.005402138456702232,1.3211506605148315,0.4600123167037964,-3.348968267440796,-2.7271928787231445,1.2886391878128052,-3.526034116744995,1.8265138864517212,3.048367977142334,2.065739154815674,1.7674914598464966,4.454540252685547,-0.8687618970870972,-1.8164520263671875,-5.273498058319092,-1.2443549633026123,-2.935011148452759,2.186553955078125,-0.13034939765930176,2.8623242378234863,1.5688717365264893,-0.9236054420471191,-0.5873991847038269,1.612225890159607,0.1836071014404297,1.4408036470413208,-2.229663848876953,-3.923588752746582,-4.547682762145996,-2.57004451751709,-0.06255625188350677,0.3496871590614319,-2.230178117752075,1.098961353302002,3.2747409343719482
tensor(0),5.751874923706055,2.766308069229126,-2.2794387340545654,0.519978404045105,-0.8740954995155334,2.7013401985168457,2.1675126552581787,2.0697672367095947,-4.003969192504883,10.252517700195312,2.2262766361236572,-6.3193864822387695,4.651163578033447,-0.28637105226516724,-4.4071197509765625,-3.1727793216705322,5.06384801864624,-3.42830228805542,8.173168182373047,1.0730043649673462,0.5593663454055786,-3.44083309173584,6.722391605377197,0.09269794821739197,3.671133279800415,5.366325855255127,-1.873878836631775,1.3503981828689575,7.262425422668457,0.9428187012672424,1.5723754167556763,0.46198153495788574,-6.105788230895996,-4.681917190551758,0.9971816539764404,-5.822854518890381,3.4059159755706787,4.164032459259033,3.1109516620635986,2.5226917266845703,7.730120658874512,-1.2474420070648193,-4.515819072723389,-7.737518787384033,-1.9751026630401611,-5.197978973388672,2.912816047668457,-0.20944619178771973,5.09089994430542,2.4418129920959473,-2.444898843765259,-0.31453797221183777,2.2021477222442627,1.2867203950881958,2.5772781372070312,-2.940585136413574,-6.626871109008789,-7.826503276824951,-4.158423900604248,0.08030897378921509,-0.399910569190979,-4.672147274017334,1.0649218559265137,5.553400993347168
tensor(1),-0.5037481784820557,1.6019914150238037,3.2455155849456787,-1.5363762378692627,-3.3141064643859863,3.815889358520508,0.0066139958798885345,-0.09755140542984009,2.3162014484405518,-2.020113229751587,-3.964235544204712,1.0927515029907227,2.835270404815674,-1.3281731605529785,5.793209075927734,3.6045966148376465,-2.7301411628723145,5.408370018005371,0.8598638772964478,-5.226395130157471,-4.900371551513672,-0.4316006600856781,2.82663893699646,4.335531234741211,2.3610293865203857,-0.5134178400039673,4.545719146728516,-1.753469467163086,-3.3881804943084717,-0.2651948928833008,5.064265727996826,1.9870604276657104,-2.986147403717041,-2.9476571083068848,-2.8033864498138428,0.45983782410621643,-3.4801180362701416,1.0510611534118652,-3.249011278152466,-4.879828453063965,-3.44827938079834,3.8034069538116455,-1.363900065422058,3.949828624725342,4.331703186035156,3.4321885108947754,-3.807331085205078,-0.3560088872909546,2.262639045715332,-0.08524411171674728,-4.030044078826904,-1.1353020668029785,2.1923811435699463,-1.5553175210952759,-2.7277748584747314,2.0235207080841064,2.627246141433716,4.170875072479248,2.751901626586914,-4.443576335906982,-6.681985855102539,-3.334993839263916,-0.5683943629264832,-2.12848162651062
tensor(1),3.6247997283935547,1.061523199081421,-0.25169968605041504,0.4760094881057739,0.6593725085258484,0.008104927837848663,1.9346814155578613,0.9804115891456604,-1.604885458946228,4.936464309692383,3.0289831161499023,-2.8012516498565674,1.44057297706604,0.6849907636642456,-4.211335182189941,-2.4421627521514893,2.3483176231384277,-1.7905970811843872,4.8796706199646,0.3107132315635681,-0.459322452545166,-1.7030471563339233,2.2195348739624023,-0.7997052073478699,1.624187707901001,2.2232251167297363,-2.4566562175750732,0.8756725788116455,4.5637006759643555,-0.4515721797943115,1.5374085903167725,-0.20175307989120483,-2.121738910675049,-2.635256767272949,1.2125329971313477,-2.6936726570129395,2.1712982654571533,2.747483491897583,1.815807580947876,2.9816043376922607,4.247799873352051,-1.2758302688598633,-0.8704087734222412,-4.8889689445495605,-1.5826014280319214,-3.3558473587036133,2.468892812728882,0.37988683581352234,2.8140735626220703,0.5812296867370605,0.30692875385284424,-1.374220848083496,1.152368187904358,0.010249108076095581,2.02255916595459,-2.145098924636841,-3.4595932960510254,-5.894939422607422,-2.364745855331421,0.9308905601501465,1.2369593381881714,-1.3368172645568848,1.5017341375350952,2.673147201538086
tensor(3),6.501523971557617,2.881451368331909,-2.1669299602508545,-0.13752716779708862,-2.4802868366241455,3.0881123542785645,1.4275550842285156,2.3898210525512695,-3.5973269939422607,9.89947509765625,0.6795569062232971,-6.413343906402588,4.725340366363525,-0.46448999643325806,-3.780136823654175,-3.055401086807251,4.447512149810791,-4.274917125701904,7.241929054260254,0.3587033152580261,0.31652119755744934,-4.335710525512695,6.793600559234619,-0.14295470714569092,3.7198328971862793,5.525789737701416,-1.9186419248580933,0.9989330768585205,6.278509140014648,1.2406325340270996,1.500092625617981,1.1833652257919312,-6.553680896759033,-4.733700275421143,1.4544544219970703,-6.094268798828125,3.546948194503784,4.3206071853637695,3.734403133392334,1.803849697113037,7.842347621917725,-1.159677267074585,-4.492769718170166,-8.493193626403809,-1.6553895473480225,-4.500845909118652,3.018301010131836,-0.2477765679359436,5.03227424621582,3.0572357177734375,-3.1493747234344482,0.13069777190685272,2.2237775325775146,1.0996198654174805,1.731239676475525,-3.5889270305633545,-7.012762546539307,-6.553229331970215,-4.127249240875244,-0.7581806182861328,-0.33958202600479126,-5.109825611114502,1.1539264917373657,5.716933250427246
tensor(2),-1.0870741605758667,0.8914318680763245,3.017465591430664,-2.200120449066162,-2.7185981273651123,3.750382423400879,-0.025044258683919907,0.08205051720142365,1.378121018409729,-1.8397152423858643,-3.2553703784942627,1.5289843082427979,2.4469707012176514,-0.5096378326416016,5.057541847229004,3.693100690841675,-2.747563362121582,5.700726509094238,0.6261340379714966,-4.026455402374268,-3.6112098693847656,-0.7711189985275269,1.8117098808288574,3.6509499549865723,1.8948607444763184,0.06303732097148895,3.7527685165405273,-1.6487375497817993,-2.9386186599731445,-0.05382402986288071,4.2029852867126465,1.8484143018722534,-1.8521668910980225,-1.9522150754928589,-1.9954473972320557,0.6172402501106262,-3.5313589572906494,0.8507042527198792,-2.8122003078460693,-3.5146236419677734,-3.3434512615203857,3.710310220718384,-0.44102203845977783,3.2741003036499023,3.5073537826538086,3.4280200004577637,-3.5688700675964355,-0.05573281645774841,2.773679256439209,0.4935964047908783,-3.0716514587402344,-0.9458062052726746,1.5663186311721802,-1.4547646045684814,-3.131838321685791,1.0390466451644897,2.7449984550476074,4.135958194732666,2.218747854232788,-3.7322113513946533,-4.835854530334473,-2.810920476913452,0.012750532478094101,-1.8651336431503296
